Score,Text,Tokens,Preprocessed_Text
5,we really like the mccanns steel cut oats but find we dont cook it up too oftenthis tastes much better to me than the grocery store brands and is just as convenientanything that keeps me eating oatmeal regularly is a good thing,"['really', 'like', 'mccanns', 'steel', 'cut', 'oat', 'find', 'dont', 'cook', 'oftenthis', 'taste', 'much', 'better', 'grocery', 'store', 'brand', 'convenientanything', 'keep', 'eating', 'oatmeal', 'regularly', 'good', 'thing']",really like mccanns steel cut oat find dont cook oftenthis taste much better grocery store brand convenientanything keep eating oatmeal regularly good thing
3,this seems a little more wholesome than some of the supermarket brands but it is somewhat mushy and doesnt have quite as much flavor either it didnt pass muster with my kids so i probably wont buy it again,"['seems', 'little', 'wholesome', 'supermarket', 'brand', 'somewhat', 'mushy', 'doesnt', 'quite', 'much', 'flavor', 'either', 'didnt', 'pas', 'muster', 'kid', 'probably', 'wont', 'buy']",seems little wholesome supermarket brand somewhat mushy doesnt quite much flavor either didnt pas muster kid probably wont buy
5,good oatmeal i like the apple cinnamon the best though i wouldnt follow the directions on the package since it always comes out too soupy for my taste that could just be me since i like my oatmeal really thick to add some milk on top of,"['good', 'oatmeal', 'like', 'apple', 'cinnamon', 'best', 'though', 'wouldnt', 'follow', 'direction', 'package', 'since', 'always', 'come', 'soupy', 'taste', 'could', 'since', 'like', 'oatmeal', 'really', 'thick', 'add', 'milk', 'top']",good oatmeal like apple cinnamon best though wouldnt follow direction package since always come soupy taste could since like oatmeal really thick add milk top
3,the flavors are good however i do not see any differce between this and oaker oats brand they are both mushy,"['flavor', 'good', 'however', 'see', 'differce', 'oaker', 'oat', 'brand', 'mushy']",flavor good however see differce oaker oat brand mushy
4,i really like the maple and brown sugar flavor the regular is fine with brown sugar added the apples and cinnamon flavor is ok this is a very quick easy and satisfying breakfast and ill order this brand again but not the variety ill get all maple and brown sugar,"['really', 'like', 'maple', 'brown', 'sugar', 'flavor', 'regular', 'fine', 'brown', 'sugar', 'added', 'apple', 'cinnamon', 'flavor', 'ok', 'quick', 'easy', 'satisfying', 'breakfast', 'ill', 'order', 'brand', 'variety', 'ill', 'get', 'maple', 'brown', 'sugar']",really like maple brown sugar flavor regular fine brown sugar added apple cinnamon flavor ok quick easy satisfying breakfast ill order brand variety ill get maple brown sugar
3,this is the same stuff you can buy at the big box stores there is nothing healthy about it it is just carbs and sugars save your money and get something that at least has some taste,"['stuff', 'buy', 'big', 'box', 'store', 'nothing', 'healthy', 'carbs', 'sugar', 'save', 'money', 'get', 'something', 'least', 'taste']",stuff buy big box store nothing healthy carbs sugar save money get something least taste
1,this oatmeal is not good its mushy soft i dont like it quaker oats is the way to go,"['oatmeal', 'good', 'mushy', 'soft', 'dont', 'like', 'quaker', 'oat', 'way', 'go']",oatmeal good mushy soft dont like quaker oat way go
5,got a free package of these with a bottle of bloody mary mix i bought from the seller and the advertising workedlol i tried them and shared them with buddies and we all loved them so im here to buy more and noticed there were no reviews yet well now there is they are hot but not burn your mouth forever hot its a nice temp perfect for us,"['got', 'free', 'package', 'bottle', 'bloody', 'mary', 'mix', 'bought', 'seller', 'advertising', 'workedlol', 'tried', 'shared', 'buddy', 'loved', 'im', 'buy', 'noticed', 'review', 'yet', 'well', 'hot', 'burn', 'mouth', 'forever', 'hot', 'nice', 'temp', 'perfect', 'u']",got free package bottle bloody mary mix bought seller advertising workedlol tried shared buddy loved im buy noticed review yet well hot burn mouth forever hot nice temp perfect u
4,this wasnt in stock the last time i looked i had to go to the vermont country store in weston to find it along with a jaw harp cranberry horseradish sauce fartless black bean salsa apple cider jelly newtons cradle art in motion and the staple vermont maple syrupback to the ass kickin peanuts they are hot they will activate the perspiration glands behind your ears and under your arms it requires a beverage as advertised a glass of very cold milk and a box of kleenex since it will make your nose run they look like ordinary peanuts which is already giving me ideas for work i suspect that some people have been hitting my goodies in my absence especially my colleague greg im going to take this to work at earliest opportunity and empty the contents of this can into an ordinary planters peanuts can and then see whose crying or whose nose is running when i returnthe can should be shaken to ensure the spices are evenly distributed it is important to wash your hands after consumption and not touch the eyesyoull go nuts over these asskickin peanutsps im not sharing the peanuts not deliberately and ill probably give greg the jaw harp for christmas hell be so insulted,"['wasnt', 'stock', 'last', 'time', 'looked', 'go', 'vermont', 'country', 'store', 'weston', 'find', 'along', 'jaw', 'harp', 'cranberry', 'horseradish', 'sauce', 'fartless', 'black', 'bean', 'salsa', 'apple', 'cider', 'jelly', 'newton', 'cradle', 'art', 'motion', 'staple', 'vermont', 'maple', 'syrupback', 'as', 'kickin', 'peanut', 'hot', 'activate', 'perspiration', 'gland', 'behind', 'ear', 'arm', 'requires', 'beverage', 'advertised', 'glass', 'cold', 'milk', 'box', 'kleenex', 'since', 'make', 'nose', 'run', 'look', 'like', 'ordinary', 'peanut', 'already', 'giving', 'idea', 'work', 'suspect', 'people', 'hitting', 'goody', 'absence', 'especially', 'colleague', 'greg', 'im', 'going', 'take', 'work', 'earliest', 'opportunity', 'empty', 'content', 'ordinary', 'planter', 'peanut', 'see', 'whose', 'cry', 'whose', 'nose', 'running', 'returnthe', 'shaken', 'ensure', 'spice', 'evenly', 'distributed', 'important', 'wash', 'hand', 'consumption', 'touch', 'eyesyoull', 'go', 'nut', 'asskickin', 'peanutsps', 'im', 'sharing', 'peanut', 'deliberately', 'ill', 'probably', 'give', 'greg', 'jaw', 'harp', 'christmas', 'hell', 'insulted']",wasnt stock last time looked go vermont country store weston find along jaw harp cranberry horseradish sauce fartless black bean salsa apple cider jelly newton cradle art motion staple vermont maple syrupback as kickin peanut hot activate perspiration gland behind ear arm requires beverage advertised glass cold milk box kleenex since make nose run look like ordinary peanut already giving idea work suspect people hitting goody absence especially colleague greg im going take work earliest opportunity empty content ordinary planter peanut see whose cry whose nose running returnthe shaken ensure spice evenly distributed important wash hand consumption touch eyesyoull go nut asskickin peanutsps im sharing peanut deliberately ill probably give greg jaw harp christmas hell insulted
3,were used to spicy foods down here in south texas and these are not at all spicy doubt very much habanero is used at all could take it up a notch or two,"['used', 'spicy', 'food', 'south', 'texas', 'spicy', 'doubt', 'much', 'habanero', 'used', 'could', 'take', 'notch', 'two']",used spicy food south texas spicy doubt much habanero used could take notch two
4,i roast at home with a stovetop popcorn popper but i do it outside of course these beans coffee bean direct green mexican altura seem to be wellsuited for this method the first and second cracks are distinct and ive roasted the beans from medium to slightly dark with great results every time the aroma is strong and persistent the taste is smooth velvety yet lively,"['roast', 'home', 'stovetop', 'popcorn', 'popper', 'outside', 'course', 'bean', 'coffee', 'bean', 'direct', 'green', 'mexican', 'altura', 'seem', 'wellsuited', 'method', 'first', 'second', 'crack', 'distinct', 'ive', 'roasted', 'bean', 'medium', 'slightly', 'dark', 'great', 'result', 'every', 'time', 'aroma', 'strong', 'persistent', 'taste', 'smooth', 'velvety', 'yet', 'lively']",roast home stovetop popcorn popper outside course bean coffee bean direct green mexican altura seem wellsuited method first second crack distinct ive roasted bean medium slightly dark great result every time aroma strong persistent taste smooth velvety yet lively
5,we roast these in a large cast iron pan on the grill about of the bag at a time the smell is wonderful and the roasted beans taste delicious too more importantly the coffee is smooth no bitter aftertaste on numerous occasions weve had to send the roasted beans home with friends because they like it so much,"['roast', 'large', 'cast', 'iron', 'pan', 'grill', 'bag', 'time', 'smell', 'wonderful', 'roasted', 'bean', 'taste', 'delicious', 'importantly', 'coffee', 'smooth', 'bitter', 'aftertaste', 'numerous', 'occasion', 'weve', 'send', 'roasted', 'bean', 'home', 'friend', 'like', 'much']",roast large cast iron pan grill bag time smell wonderful roasted bean taste delicious importantly coffee smooth bitter aftertaste numerous occasion weve send roasted bean home friend like much
5,deal was awesome arrived before halloween as indicated and was enough to satisfy trick or treaters i love the quality of this product and it was much less expensive than the local stores candy,"['deal', 'awesome', 'arrived', 'halloween', 'indicated', 'enough', 'satisfy', 'trick', 'treater', 'love', 'quality', 'product', 'much', 'le', 'expensive', 'local', 'store', 'candy']",deal awesome arrived halloween indicated enough satisfy trick treater love quality product much le expensive local store candy
5,it is chocolate what can i say great variety of everything our family loves with a family of six it goes fast here perfect variety kit kat reeses take five and more,"['chocolate', 'say', 'great', 'variety', 'everything', 'family', 'love', 'family', 'six', 'go', 'fast', 'perfect', 'variety', 'kit', 'kat', 'reeses', 'take', 'five']",chocolate say great variety everything family love family six go fast perfect variety kit kat reeses take five
